## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-21T19:50:46.965Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2012. Cambridge Bay Water Quality Monitor Deployed 2012-10-02. Ocean Networks Canada Society. https://doi.org/10.34943/d1411630-2b5e-418d-b9ca-7f78af5b26b0. Subset Query: 31177891. Accessed 2025-06-21."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2013. Cambridge Bay Water Quality Monitor Deployed 2013-09-03. Ocean Networks Canada Society. https://doi.org/10.34943/511f07f7-236c-4573-8146-6e6994d10bed. Subset Query: 31177892. Accessed 2025-06-21."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_WaterQualityMonitor_OxygenSaturation_20121006T043000Z_20140916T060000Z-NaN_clean_avg15minute_CSV_META.xml  / Metadata file name
#SEARCHID:  50649287                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113860                         / Latitude North
#LONGITUDE:  -105.060580                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Water Quality Monitor                   / Device Category
#DEVTOT:    2  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2012-10-06T04:15:12.000Z             / Device 1 Deployment Date
#DEVNAME1: "WET Labs Water Quality Monitor 233"  / Device Name of Device 1
#DEVCODE1:  WETLABSWQM233                        / Device Code of Device 1
#DEVID1:    13200                                / Device ID of Device 1
#
#DEPLDATE2: 2013-09-03T02:18:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "WET Labs Water Quality Monitor 196"  / Device Name of Device 2
#DEVCODE2:  WETLABSWQM196                        / Device Code of Device 2
#DEVID2:    9001                                 / Device ID of Device 2
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2012-10-06T04:30:00.000Z             / Data Start Time
#DATETO:    2014-09-16T06:00:00.000Z             / Data End Time
#PERIODTOT: 2                                    / Number of Sample Periods
#PERIODST1: 2010-11-19T00:00:00.000Z             / Sample Period 1 Start Time
#PERIOD1:   1                                    / Sensor Sample Period 1 (s)
#PERIODST2: 2012-04-30T00:00:00.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#RESAMPPRD: 900                                  / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 51495                                / Samples in File
#TOTSMPEXP: 68166                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Oxygen Saturation (%)", "Oxygen Saturation QC Flag", "Oxygen Saturation Count"
## END HEADER
2012-10-09T18:52:30.000Z, 99.750550714, 7, 900
2012-10-09T19:07:30.000Z, 99.777042566, 7, 900
2012-10-09T19:22:30.000Z, NaN, 6, 600
2012-10-09T19:37:30.000Z, 99.86075501, 7, 900
2012-10-09T19:52:30.000Z, 99.83627466, 7, 900
2012-10-09T20:07:30.000Z, 99.924921709, 7, 900
2012-10-09T20:22:30.000Z, NaN, 6, 600
2012-10-09T20:37:30.000Z, 99.87901687, 7, 900
2012-10-09T20:52:30.000Z, 99.830619405, 7, 900
2012-10-09T21:07:30.000Z, 99.870042274, 7, 900
2012-10-09T21:22:30.000Z, NaN, 6, 600
2012-10-09T21:37:30.000Z, 101.29801135, 7, 900
2012-10-09T21:52:30.000Z, 101.87394415, 7, 900
2012-10-09T22:07:30.000Z, 101.303284814, 7, 900
2012-10-09T22:22:30.000Z, NaN, 6, 600
2012-10-09T22:37:30.000Z, 100.697145079, 7, 900
2012-10-09T22:52:30.000Z, 100.584200024, 7, 900
2012-10-09T23:07:30.000Z, 100.584342638, 7, 900
2012-10-09T23:22:30.000Z, NaN, 6, 600
2012-10-09T23:37:30.000Z, 100.526618222, 7, 900
2012-10-09T23:52:30.000Z, 100.423189762, 7, 900
2012-10-10T00:07:30.000Z, 100.374806269, 7, 900
2012-10-10T00:22:30.000Z, NaN, 6, 600
2012-10-10T00:37:30.000Z, 100.004029152, 7, 900
2012-10-10T00:52:30.000Z, 100.101060005, 7, 900
2012-10-10T01:07:30.000Z, 100.089347547, 7, 900
2012-10-10T01:22:30.000Z, NaN, 6, 599
2012-10-10T01:37:30.000Z, 99.899194804, 7, 900
2012-10-10T01:52:30.000Z, 99.824484695, 7, 900
2012-10-10T02:07:30.000Z, 99.827433959, 7, 900
2012-10-10T02:22:30.000Z, NaN, 6, 601
2012-10-10T02:37:30.000Z, 99.890841749, 7, 900
2012-10-10T02:52:30.000Z, 99.598856547, 7, 900
2012-10-10T03:07:30.000Z, 99.500839301, 7, 900
2012-10-10T03:22:30.000Z, NaN, 6, 600
2012-10-10T03:37:30.000Z, 100.147948845, 7, 900
2012-10-10T03:52:30.000Z, 100.270231918, 7, 900
2012-10-10T04:07:30.000Z, 100.391795846, 7, 900
2012-10-10T04:22:30.000Z, NaN, 6, 600
2012-10-10T04:37:30.000Z, 100.370860283, 7, 900
2012-10-10T04:52:30.000Z, 100.494140887, 7, 900
2012-10-10T05:07:30.000Z, 100.410202227, 7, 900
2012-10-10T05:22:30.000Z, NaN, 6, 600
2012-10-10T05:37:30.000Z, 100.311188803, 7, 900
2012-10-10T05:52:30.000Z, 100.131605017, 7, 900
2012-10-10T06:07:30.000Z, 100.122455049, 7, 900
2012-10-10T06:22:30.000Z, NaN, 6, 600
2012-10-10T06:37:30.000Z, 99.700073788, 7, 900
2012-10-10T06:52:30.000Z, 99.686342862, 7, 900
2012-10-10T07:07:30.000Z, 99.609411664, 7, 900
2012-10-10T07:22:30.000Z, NaN, 6, 600
2012-10-10T07:37:30.000Z, 99.729232351, 7, 900
2012-10-10T07:52:30.000Z, 100.358460589, 7, 900
2012-10-10T08:07:30.000Z, 100.489878584, 7, 900
2012-10-10T08:22:30.000Z, NaN, 6, 600
2012-10-10T08:37:30.000Z, 100.391279357, 7, 900
2012-10-10T08:52:30.000Z, 100.74462602, 7, 900
2012-10-10T09:07:30.000Z, 100.724073327, 7, 900
2012-10-10T09:22:30.000Z, NaN, 6, 600
2012-10-10T09:37:30.000Z, 100.536136612, 7, 900
2012-10-10T09:52:30.000Z, 100.677077507, 7, 900
2012-10-10T10:07:30.000Z, 100.726062364, 7, 900
2012-10-10T10:22:30.000Z, NaN, 6, 600
2012-10-10T10:37:30.000Z, 100.388936763, 7, 900
2012-10-10T10:52:30.000Z, 100.696337202, 7, 900
2012-10-10T11:07:30.000Z, 100.649293443, 7, 900
2012-10-10T11:22:30.000Z, NaN, 6, 600
2012-10-10T11:37:30.000Z, 100.659096207, 7, 900
2012-10-10T11:52:30.000Z, 98.15117322, 7, 899
2012-10-10T12:07:30.000Z, 93.311841156, 7, 900
2012-10-10T12:22:30.000Z, NaN, 6, 600
2012-10-10T12:37:30.000Z, 98.343595876, 7, 900
2012-10-10T12:52:30.000Z, 98.504759391, 7, 900
2012-10-10T13:07:30.000Z, 98.593017706, 7, 900
2012-10-10T13:22:30.000Z, NaN, 6, 600
2012-10-10T13:37:30.000Z, 98.869375103, 7, 900
2012-10-10T13:52:30.000Z, 98.990444324, 7, 900
2012-10-10T14:07:30.000Z, 98.615930779, 7, 900
2012-10-10T14:22:30.000Z, NaN, 6, 600
2012-10-10T14:37:30.000Z, 97.084688555, 7, 900
2012-10-10T14:52:30.000Z, 97.489711238, 7, 900
2012-10-10T15:07:30.000Z, 98.12212902, 7, 899
2012-10-10T15:22:30.000Z, NaN, 6, 601
2012-10-10T15:37:30.000Z, 99.473507817, 7, 900
2012-10-10T15:52:30.000Z, 100.899654269, 7, 900
2012-10-10T16:07:30.000Z, 100.914618611, 7, 900
2012-10-10T16:22:30.000Z, NaN, 6, 600
2012-10-10T16:37:30.000Z, 100.940626542, 7, 900
2012-10-10T16:52:30.000Z, 100.887286618, 7, 900
2012-10-10T17:07:30.000Z, 101.353151809, 7, 900
2012-10-10T17:22:30.000Z, NaN, 6, 600
2012-10-10T17:37:30.000Z, 101.753085806, 7, 900
2012-10-10T17:52:30.000Z, 101.645640777, 7, 900
2012-10-10T18:07:30.000Z, 101.603900225, 7, 900
2012-10-10T18:22:30.000Z, NaN, 6, 599
2012-10-10T18:37:30.000Z, 100.091160036, 7, 900
2012-10-10T18:52:30.000Z, 99.858288967, 7, 900
2012-10-10T19:07:30.000Z, 99.7832478, 7, 900
2012-10-10T19:22:30.000Z, NaN, 6, 598
2012-10-10T19:37:30.000Z, 99.862054163, 7, 900
2012-10-10T19:52:30.000Z, 99.905398934, 7, 900
2012-10-10T20:07:30.000Z, 99.92510943, 7, 900
2012-10-10T20:22:30.000Z, NaN, 6, 600
2012-10-10T20:37:30.000Z, 100.008876024, 7, 900
2012-10-10T20:52:30.000Z, 100.041052543, 7, 900
2012-10-10T21:07:30.000Z, 100.093962419, 7, 900
2012-10-10T21:22:30.000Z, NaN, 6, 600
2012-10-10T21:37:30.000Z, 100.113969382, 7, 900
2012-10-10T21:52:30.000Z, 100.2337159, 7, 900
2012-10-10T22:07:30.000Z, 100.296390129, 7, 900
2012-10-10T22:22:30.000Z, NaN, 6, 600
2012-10-10T22:37:30.000Z, 100.529838386, 7, 900
2012-10-10T22:52:30.000Z, 100.368561128, 7, 900
2012-10-10T23:07:30.000Z, 100.223229794, 7, 900
2012-10-10T23:22:30.000Z, NaN, 6, 600
2012-10-10T23:37:30.000Z, 100.280407116, 7, 900
2012-10-10T23:52:30.000Z, 100.334937686, 7, 900
2012-10-11T00:07:30.000Z, 100.361929324, 7, 900
2012-10-11T00:22:30.000Z, NaN, 6, 600
2012-10-11T00:37:30.000Z, 100.364740565, 7, 899
2012-10-11T00:52:30.000Z, 100.254305021, 7, 901
2012-10-11T01:07:30.000Z, 100.218709627, 7, 900
2012-10-11T01:22:30.000Z, NaN, 6, 600
2012-10-11T01:37:30.000Z, 100.17947, 7, 900
2012-10-11T01:52:30.000Z, 100.166264783, 7, 900
2012-10-11T02:07:30.000Z, 100.02313061, 7, 900
2012-10-11T02:22:30.000Z, NaN, 6, 600
2012-10-11T02:37:30.000Z, 99.792369042, 7, 900
2012-10-11T02:52:30.000Z, 99.638922872, 7, 900
2012-10-11T03:07:30.000Z, 99.484897982, 7, 900
2012-10-11T03:22:30.000Z, NaN, 6, 600
2012-10-11T03:37:30.000Z, 99.536593142, 7, 900
2012-10-11T03:52:30.000Z, 99.588571712, 7, 900
2012-10-11T04:07:30.000Z, 99.695678839, 7, 900
2012-10-11T04:22:30.000Z, NaN, 6, 600
2012-10-11T04:37:30.000Z, 99.705782502, 7, 900
2012-10-11T04:52:30.000Z, 99.651930149, 7, 900
2012-10-11T05:07:30.000Z, 99.504256042, 7, 900
2012-10-11T05:22:30.000Z, NaN, 6, 600
2012-10-11T05:37:30.000Z, 99.661353152, 7, 900
2012-10-11T05:52:30.000Z, 99.550740822, 7, 900
2012-10-11T06:07:30.000Z, 99.469018445, 7, 899
2012-10-11T06:22:30.000Z, NaN, 6, 600
2012-10-11T06:37:30.000Z, 99.579264768, 7, 900
2012-10-11T06:52:30.000Z, 99.596684428, 7, 900
2012-10-11T07:07:30.000Z, 99.579805383, 7, 900
2012-10-11T07:22:30.000Z, NaN, 6, 600
2012-10-11T07:37:30.000Z, 99.562368704, 7, 900
2012-10-11T07:52:30.000Z, 99.740134788, 7, 900
2012-10-11T08:07:30.000Z, 99.72704533, 7, 900
2012-10-11T08:22:30.000Z, NaN, 6, 600
2012-10-11T08:37:30.000Z, 99.341920638, 7, 900
2012-10-11T08:52:30.000Z, 99.59353902, 7, 900
2012-10-11T09:07:30.000Z, 99.461363136, 7, 900
2012-10-11T09:22:30.000Z, NaN, 6, 600
2012-10-11T09:37:30.000Z, 98.974658973, 7, 900
2012-10-11T09:52:30.000Z, 98.935977335, 7, 900
2012-10-11T10:07:30.000Z, 99.630636457, 7, 900
2012-10-11T10:22:30.000Z, NaN, 6, 600
2012-10-11T10:37:30.000Z, 99.929131425, 7, 900
2012-10-11T10:52:30.000Z, 99.932531868, 7, 900
2012-10-11T11:07:30.000Z, 100.18486809, 7, 900
2012-10-11T11:22:30.000Z, NaN, 6, 600
2012-10-11T11:37:30.000Z, 100.585566476, 7, 900
2012-10-11T11:52:30.000Z, 99.771995613, 7, 900
2012-10-11T12:07:30.000Z, 100.368880277, 7, 900
2012-10-11T12:22:30.000Z, NaN, 6, 603
2012-10-11T12:37:30.000Z, 100.41629283, 7, 900
2012-10-11T12:52:30.000Z, 100.287791985, 7, 900
2012-10-11T13:07:30.000Z, 100.264335059, 7, 900
2012-10-11T13:22:30.000Z, NaN, 6, 597
2012-10-11T13:37:30.000Z, 100.088440763, 7, 900
2012-10-11T13:52:30.000Z, 100.145356852, 7, 900
2012-10-11T14:07:30.000Z, 100.120766775, 7, 900
2012-10-11T14:22:30.000Z, NaN, 6, 600
2012-10-11T14:37:30.000Z, 99.984217079, 7, 900
2012-10-11T14:52:30.000Z, 99.895023752, 7, 900
2012-10-11T15:07:30.000Z, 99.816140971, 7, 900
2012-10-11T15:22:30.000Z, NaN, 6, 600
2012-10-11T15:37:30.000Z, 98.681236223, 7, 900
2012-10-11T15:52:30.000Z, 98.79180375, 7, 900
2012-10-11T16:07:30.000Z, 98.86040194, 7, 900
2012-10-11T16:22:30.000Z, NaN, 6, 600
2012-10-11T16:37:30.000Z, 99.169228381, 7, 900
2012-10-11T16:52:30.000Z, 99.317574993, 7, 900
2012-10-11T17:07:30.000Z, 99.36730527, 7, 900
2012-10-11T17:22:30.000Z, NaN, 6, 600
2012-10-11T17:37:30.000Z, 99.484153965, 7, 900
2012-10-11T17:52:30.000Z, 99.522314505, 7, 900
2012-10-11T18:07:30.000Z, 100.037333367, 7, 900
2012-10-11T18:22:30.000Z, NaN, 6, 600
2012-10-11T18:37:30.000Z, 100.29967835, 7, 900
2012-10-11T18:52:30.000Z, 100.315596968, 7, 900
2012-10-11T19:07:30.000Z, 100.316397404, 7, 900
2012-10-11T19:22:30.000Z, NaN, 6, 600
2012-10-11T19:37:30.000Z, 99.972104327, 7, 900
2012-10-11T19:52:30.000Z, 99.97588002, 7, 900
2012-10-11T20:07:30.000Z, 100.004257541, 7, 900
2012-10-11T20:22:30.000Z, NaN, 6, 600
2012-10-11T20:37:30.000Z, 100.115162229, 7, 900
2012-10-11T20:52:30.000Z, 100.092055921, 7, 900
2012-10-11T21:07:30.000Z, 100.131794729, 7, 900
2012-10-11T21:22:30.000Z, NaN, 6, 600
2012-10-11T21:37:30.000Z, 100.287613477, 7, 900
2012-10-11T21:52:30.000Z, 100.658676051, 7, 900
2012-10-11T22:07:30.000Z, 100.604502539, 7, 900
2012-10-11T22:22:30.000Z, NaN, 6, 600
2012-10-11T22:37:30.000Z, 100.240166282, 7, 900
2012-10-11T22:52:30.000Z, 100.134112436, 7, 900
2012-10-11T23:07:30.000Z, 99.974756998, 7, 900
2012-10-11T23:22:30.000Z, NaN, 6, 600
2012-10-11T23:37:30.000Z, 100.278076866, 7, 900
2012-10-11T23:52:30.000Z, 99.897825004, 7, 900
2012-10-12T00:07:30.000Z, 99.701913683, 7, 900
2012-10-12T00:22:30.000Z, NaN, 6, 599
2012-10-12T00:37:30.000Z, 99.425046184, 7, 900
2012-10-12T00:52:30.000Z, 99.419646671, 7, 900
2012-10-12T01:07:30.000Z, 99.932077331, 7, 900
2012-10-12T01:22:30.000Z, NaN, 6, 600
2012-10-12T01:37:30.000Z, 99.0862542, 7, 900
2012-10-12T01:52:30.000Z, 99.038263307, 7, 900
2012-10-12T02:07:30.000Z, 98.977509041, 7, 900
2012-10-12T02:22:30.000Z, NaN, 6, 600
2012-10-12T02:37:30.000Z, 98.701663364, 7, 900
2012-10-12T02:52:30.000Z, 98.703893931, 7, 900
2012-10-12T03:07:30.000Z, 98.565628322, 7, 900
2012-10-12T03:22:30.000Z, NaN, 6, 600
2012-10-12T03:37:30.000Z, 98.437328753, 7, 900
2012-10-12T03:52:30.000Z, 98.66928325, 7, 900
2012-10-12T04:07:30.000Z, 99.485844362, 7, 900
2012-10-12T04:22:30.000Z, NaN, 6, 600
2012-10-12T04:37:30.000Z, 99.501519349, 7, 900
2012-10-12T04:52:30.000Z, 99.387036394, 7, 900
2012-10-12T05:07:30.000Z, 100.275082266, 7, 900
2012-10-12T05:22:30.000Z, NaN, 6, 599
2012-10-12T05:37:30.000Z, 100.051678185, 7, 900
2012-10-12T05:52:30.000Z, 100.00910337, 7, 900
2012-10-12T06:07:30.000Z, 100.161275494, 7, 900
2012-10-12T06:22:30.000Z, NaN, 6, 601
2012-10-12T06:37:30.000Z, 100.339553362, 7, 900
2012-10-12T06:52:30.000Z, 100.497808275, 7, 900
2012-10-12T07:07:30.000Z, 100.271258445, 7, 900
2012-10-12T07:22:30.000Z, NaN, 6, 600
2012-10-12T07:37:30.000Z, 100.062585481, 7, 900
2012-10-12T07:52:30.000Z, 99.979339196, 7, 900
2012-10-12T08:07:30.000Z, 99.692725258, 7, 900
2012-10-12T08:22:30.000Z, NaN, 6, 600
2012-10-12T08:37:30.000Z, 99.426562455, 7, 900
2012-10-12T08:52:30.000Z, 99.136144073, 7, 900
2012-10-12T09:07:30.000Z, 99.216528015, 7, 900
2012-10-12T09:22:30.000Z, NaN, 6, 600
2012-10-12T09:37:30.000Z, 99.229231232, 7, 900
2012-10-12T09:52:30.000Z, 99.142634049, 7, 900
2012-10-12T10:07:30.000Z, 98.982053491, 7, 900
2012-10-12T10:22:30.000Z, NaN, 6, 600
2012-10-12T10:37:30.000Z, 99.019705629, 7, 900
2012-10-12T10:52:30.000Z, 99.019698575, 7, 900
2012-10-12T11:07:30.000Z, 98.96519564, 7, 900
2012-10-12T11:22:30.000Z, NaN, 6, 600
2012-10-12T11:37:30.000Z, 98.930471295, 7, 900
2012-10-12T11:52:30.000Z, 98.840386321, 7, 900
2012-10-12T12:07:30.000Z, 98.638435585, 7, 900
2012-10-12T12:22:30.000Z, NaN, 6, 600
2012-10-12T12:37:30.000Z, 98.666011066, 7, 900
2012-10-12T12:52:30.000Z, 98.793816646, 7, 900
2012-10-12T13:07:30.000Z, 98.648352507, 7, 900
2012-10-12T13:22:30.000Z, NaN, 6, 600
2012-10-12T13:37:30.000Z, 98.66217993, 7, 900
2012-10-12T13:52:30.000Z, 98.2520196, 7, 900
2012-10-12T14:07:30.000Z, 98.495121764, 7, 900
2012-10-12T14:22:30.000Z, NaN, 6, 600
2012-10-12T14:37:30.000Z, 96.872584465, 7, 900
2012-10-12T14:52:30.000Z, 88.616392702, 7, 900
2012-10-12T15:07:30.000Z, 79.187820797, 7, 900
2012-10-12T15:22:30.000Z, NaN, 6, 600
2012-10-12T15:37:30.000Z, 98.50589336, 7, 900
2012-10-12T15:52:30.000Z, 98.601268703, 7, 900
2012-10-12T16:07:30.000Z, 98.752959129, 7, 900
2012-10-12T16:22:30.000Z, NaN, 6, 600
2012-10-12T16:37:30.000Z, 98.729038739, 7, 900
2012-10-12T16:52:30.000Z, 98.655489878, 7, 900
2012-10-12T17:07:30.000Z, 98.728048057, 7, 900
2012-10-12T17:22:30.000Z, NaN, 6, 600
2012-10-12T17:37:30.000Z, 99.534986382, 7, 900
2012-10-12T17:52:30.000Z, 99.630903718, 7, 900
2012-10-12T18:07:30.000Z, 99.710626773, 7, 900
2012-10-12T18:22:30.000Z, NaN, 6, 600
2012-10-12T18:37:30.000Z, 100.540222153, 7, 899
2012-10-12T18:52:30.000Z, 100.665384083, 7, 900
2012-10-12T19:07:30.000Z, 100.553528099, 7, 848
2012-10-12T19:22:30.000Z, NaN, 6, 600
2012-10-12T19:37:30.000Z, 100.72830868, 7, 900
2012-10-12T19:52:30.000Z, 100.553465233, 7, 900
2012-10-12T20:07:30.000Z, 100.178938399, 7, 900
2012-10-12T20:22:30.000Z, NaN, 6, 600
2012-10-12T20:37:30.000Z, 100.380631376, 7, 900
2012-10-12T20:52:30.000Z, 100.420045018, 7, 900
2012-10-12T21:07:30.000Z, 100.416508396, 7, 900
2012-10-12T21:22:30.000Z, NaN, 6, 600
2012-10-12T21:37:30.000Z, 100.96156717, 7, 900
2012-10-12T21:52:30.000Z, 100.741827427, 7, 900
2012-10-12T22:07:30.000Z, 100.666989452, 7, 900
2012-10-12T22:22:30.000Z, NaN, 6, 600
2012-10-12T22:37:30.000Z, 100.866241762, 7, 900
2012-10-12T22:52:30.000Z, 100.668870692, 7, 900
2012-10-12T23:07:30.000Z, 100.526198099, 7, 900
2012-10-12T23:22:30.000Z, NaN, 6, 600
2012-10-12T23:37:30.000Z, 99.798393796, 7, 900
2012-10-12T23:52:30.000Z, 99.522078863, 7, 900
2012-10-13T00:07:30.000Z, 99.463584026, 7, 900
2012-10-13T00:22:30.000Z, NaN, 6, 600
2012-10-13T00:37:30.000Z, 99.284800603, 7, 900
2012-10-13T00:52:30.000Z, 99.409770512, 7, 900
2012-10-13T01:07:30.000Z, 99.40603277, 7, 900
2012-10-13T01:22:30.000Z, NaN, 6, 600
2012-10-13T01:37:30.000Z, 99.17497879, 7, 900
2012-10-13T01:52:30.000Z, 99.148045963, 7, 900
2012-10-13T02:07:30.000Z, 99.609532554, 7, 900
2012-10-13T02:22:30.000Z, NaN, 6, 600
2012-10-13T02:37:30.000Z, 99.41380182, 7, 900
2012-10-13T02:52:30.000Z, 99.714419704, 7, 900
2012-10-13T03:07:30.000Z, 99.449515894, 7, 900
2012-10-13T03:22:30.000Z, NaN, 6, 600
2012-10-13T03:37:30.000Z, 99.666306488, 7, 900
2012-10-13T03:52:30.000Z, 99.698246497, 7, 900
2012-10-13T04:07:30.000Z, 99.729253222, 7, 900
2012-10-13T04:22:30.000Z, NaN, 6, 600
2012-10-13T04:37:30.000Z, 99.770952593, 7, 900
2012-10-13T04:52:30.000Z, 99.728225299, 7, 900
2012-10-13T05:07:30.000Z, 99.738281254, 7, 900
2012-10-13T05:22:30.000Z, NaN, 6, 600
2012-10-13T05:37:30.000Z, 99.643085208, 7, 900
2012-10-13T05:52:30.000Z, 99.833125684, 7, 900
2012-10-13T06:07:30.000Z, 99.830429168, 7, 900
2012-10-13T06:22:30.000Z, NaN, 6, 600
2012-10-13T06:37:30.000Z, 99.789948242, 7, 900
2012-10-13T06:52:30.000Z, 99.71150452, 7, 900
2012-10-13T07:07:30.000Z, 99.713438865, 7, 900
2012-10-13T07:22:30.000Z, NaN, 6, 600
2012-10-13T07:37:30.000Z, 99.419436752, 7, 900
2012-10-13T07:52:30.000Z, 99.414726461, 7, 900
2012-10-13T08:07:30.000Z, 99.202608247, 7, 900
2012-10-13T08:22:30.000Z, NaN, 6, 599
2012-10-13T08:37:30.000Z, 98.935179661, 7, 900
2012-10-13T08:52:30.000Z, 98.966340422, 7, 900
2012-10-13T09:07:30.000Z, 98.959029217, 7, 900
2012-10-13T09:22:30.000Z, NaN, 6, 601
2012-10-13T09:37:30.000Z, 98.848468869, 7, 900
2012-10-13T09:52:30.000Z, 98.844953317, 7, 900
2012-10-13T10:07:30.000Z, 98.770358602, 7, 900
2012-10-13T10:22:30.000Z, NaN, 6, 599
2012-10-13T10:37:30.000Z, 98.783189043, 7, 900
2012-10-13T10:52:30.000Z, 98.738251783, 7, 900
2012-10-13T11:07:30.000Z, 98.287721478, 7, 900
2012-10-13T11:22:30.000Z, NaN, 6, 599
2012-10-13T11:37:30.000Z, 97.597881395, 7, 900
2012-10-13T11:52:30.000Z, 97.570787285, 7, 900
2012-10-13T12:07:30.000Z, 98.40820855, 7, 900
2012-10-13T12:22:30.000Z, NaN, 6, 602
2012-10-13T12:37:30.000Z, 98.388671055, 7, 900
2012-10-13T12:52:30.000Z, 98.202161927, 7, 899
2012-10-13T13:07:30.000Z, 98.075554863, 7, 900
2012-10-13T13:22:30.000Z, NaN, 6, 600
2012-10-13T13:37:30.000Z, 98.272299017, 7, 900
2012-10-13T13:52:30.000Z, 98.276874848, 7, 900
2012-10-13T14:07:30.000Z, 98.358882381, 7, 900
2012-10-13T14:22:30.000Z, NaN, 6, 600
2012-10-13T14:37:30.000Z, 98.267958124, 7, 900
2012-10-13T14:52:30.000Z, 98.270577893, 7, 900
2012-10-13T15:07:30.000Z, 98.294564389, 7, 900
2012-10-13T15:22:30.000Z, NaN, 6, 600
2012-10-13T15:37:30.000Z, 98.413487764, 7, 900
2012-10-13T15:52:30.000Z, 98.484578922, 7, 900
2012-10-13T16:07:30.000Z, 98.548853152, 7, 900
2012-10-13T16:22:30.000Z, NaN, 6, 600
2012-10-13T16:37:30.000Z, 98.386846107, 7, 900
2012-10-13T16:52:30.000Z, 98.549160396, 7, 900
2012-10-13T17:07:30.000Z, 98.576173346, 7, 900
2012-10-13T17:22:30.000Z, NaN, 6, 600
2012-10-13T17:37:30.000Z, 98.610197101, 7, 900
2012-10-13T17:52:30.000Z, 98.60423674, 7, 900
2012-10-13T18:07:30.000Z, 98.698229179, 7, 900
2012-10-13T18:22:30.000Z, NaN, 6, 600
2012-10-13T18:37:30.000Z, 98.190940729, 7, 900
2012-10-13T18:52:30.000Z, 98.11703197, 7, 900
2012-10-13T19:07:30.000Z, 98.306634832, 7, 900
2012-10-13T19:22:30.000Z, NaN, 6, 600
2012-10-13T19:37:30.000Z, 98.754054925, 7, 900
2012-10-13T19:52:30.000Z, 98.742750469, 7, 900
2012-10-13T20:07:30.000Z, 98.754526921, 7, 900
2012-10-13T20:22:30.000Z, NaN, 6, 598
2012-10-13T20:37:30.000Z, 98.528410021, 7, 900
2012-10-13T20:52:30.000Z, 98.58056752, 7, 900
2012-10-13T21:07:30.000Z, 98.676427708, 7, 900
2012-10-13T21:22:30.000Z, NaN, 6, 600
2012-10-13T21:37:30.000Z, 98.826265604, 7, 900
2012-10-13T21:52:30.000Z, 98.658651937, 7, 900
2012-10-13T22:07:30.000Z, 98.521440629, 7, 900
2012-10-13T22:22:30.000Z, NaN, 6, 600
2012-10-13T22:37:30.000Z, 98.514082453, 7, 900
2012-10-13T22:52:30.000Z, 98.536766173, 7, 900
2012-10-13T23:07:30.000Z, 98.566104928, 7, 900
2012-10-13T23:22:30.000Z, NaN, 6, 600
2012-10-13T23:37:30.000Z, 98.599086386, 7, 900
2012-10-13T23:52:30.000Z, 99.366422209, 7, 900
2012-10-14T00:07:30.000Z, 99.194468627, 7, 900
2012-10-14T00:22:30.000Z, NaN, 6, 600
2012-10-14T00:37:30.000Z, 98.977747001, 7, 900
2012-10-14T00:52:30.000Z, 98.892115419, 7, 900
2012-10-14T01:07:30.000Z, 98.777658604, 7, 900
2012-10-14T01:22:30.000Z, NaN, 6, 600
2012-10-14T01:37:30.000Z, 98.236241274, 7, 900
